,course_id,course_title,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,subject,year,month
243,754156,Aktiver Vermögensaufbau mit ETF,1,20,112,18,33,Beginner Level,2,Business Finance,2016,02
244,594936,Algorithmic futures trading - Investing with no experience,1,195,1512,23,19,All Levels,1.5,Business Finance,2015,09
245,258232,Algorithmic Trading In Forex: Create Your First Forex Robot!,1,185,7941,713,40,All Levels,6.5,Business Finance,2014,08
246,517938,Algorithmic Trading in MATLAB: WFAToolbox App GUI (Finance),1,20,1749,41,21,All Levels,1,Business Finance,2015,06
247,975074,ALGOTECH Hedge Fund Method for Stock Market Trading,1,20,605,19,4,All Levels,0.3,Business Finance,2016,10
248,82778,All about NodeJS,1,50,8755,931,133,All Levels,15.5,Web Development,2014,12
249,1090194,All in one HTML CSS and JQuery,1,20,3444,35,16,All Levels,3,Web Development,2017,01
250,177912,All You Need To Know About AngularJS - Training On AngularJS,1,50,1936,88,53,All Levels,5,Web Development,2014,03
251,380668,All-in-One Premium Design Course - Scratch to Pro+ Edition,1,200,919,57,56,All Levels,5.5,Graphic Design,2015,02
252,749616,Alternate Picking Speed & Accuracy,1,20,19,4,83,All Levels,3.5,Musical Instruments,2016,05
253,799912,Alto Saxophone Lessons For Beginners,1,95,51,7,42,Beginner Level,3,Musical Instruments,2016,03
254,547190,Amazing Graphic Design for Beginners,1,20,32,10,5,Beginner Level,0.7,Graphic Design,2015,07
255,997916,Amazon Alexa Development: From Beginner to Intermediate,1,140,1858,110,52,All Levels,2.5,Web Development,2016,12
256,446736,Amazon s3 Mastery - THE How-To' Guides For Amazon S3,1,95,1811,118,36,All Levels,3.5,Web Development,2015,03
257,691180,An Abundance Mindset: How to Craft Yours,1,50,33,4,40,Beginner Level,4.5,Business Finance,2016,01
258,518188,An Easy Introduction to Adobe Photoshop,1,20,1,0,6,Beginner Level,1,Graphic Design,2015,07
259,707644,An Intro into Trading the Financial Markets,1,100,1006,14,17,Beginner Level,1.5,Business Finance,2016,09
260,1179546,An Introduction to Financial Markets on Wall Street,1,30,7,1,29,All Levels,2,Business Finance,2017,04
261,177214,An Introduction to Management of Portfolios (MoP),1,20,117,15,6,Beginner Level,1.5,Business Finance,2014,03
262,323828,"An Introduction: MT4 Email, Sound, Notification Forex Alerts",1,20,323,30,11,Intermediate Level,0.6,Business Finance,2014,11
263,868128,Análise de Concessão de Crédito,1,20,31,11,20,All Levels,10.5,Business Finance,2016,06
264,1013190,Analysis and Evaluation of Economic Feasibility of Projects,1,100,10,1,8,Intermediate Level,1,Business Finance,2016,12
265,1028030,Analysis of Company Financial Statements,1,20,832,34,34,All Levels,1.5,Business Finance,2016,12
266,552058,Analyze Real Estate Investments | Financial Modeling,1,20,120,18,21,All Levels,2,Business Finance,2015,07
267,880202,Anatomy and Figure Drawing for Beginners,1,150,2252,240,111,Beginner Level,21,Graphic Design,2016,06
268,62721,Anatomy for Figure Drawing: Mastering the Human Figure,1,95,15500,754,65,All Levels,68.5,Graphic Design,2013,10
269,833442,Angular (Angular 2 or 4) & NodeJS - The MEAN Stack Guide,1,150,17297,3166,111,All Levels,8.5,Web Development,2016,05
270,825752,Angular 2 - Superheroic Framework,1,20,702,21,30,Beginner Level,3,Web Development,2016,05
271,997814,Angular 2 & TypeScript Beginner Web Development,1,200,5211,414,133,Beginner Level,19.5,Web Development,2016,11
272,1004134,Angular 2 + Rails 5 Bootcamp,1,150,1967,372,60,Intermediate Level,9,Web Development,2016,11
273,1155262,"Angular 2 Complete E-Commerce App Course - Java,Spring,MySQL",1,195,949,129,89,All Levels,20.5,Web Development,2017,03
274,874166,Angular 2 Crash Course with TypeScript,1,100,16409,589,74,All Levels,4,Web Development,2016,06
275,500628,Angular 2 Demystified,1,20,3150,69,49,All Levels,3.5,Web Development,2015,05
276,863954,Angular 2 From The Ground Up,1,30,1737,471,87,All Levels,11.5,Web Development,2016,06
277,821788,Angular 2 Fundamentals for Web Developers,1,40,450,61,41,All Levels,6,Web Development,2016,04
278,671960,Angular 2 Jump Start With Typescript,1,20,1731,90,74,All Levels,4,Web Development,2015,12
279,769390,Angular 2 Master Class with Alejandro Rangel,1,30,4157,206,80,All Levels,9.5,Web Development,2016,03
280,1121650,Angular 2 Routing: Up And Running,0,0,3357,84,13,Intermediate Level,0.6,Web Development,2017,02
281,719002,Angular 2 with TypeScript for Beginners: The Pragmatic Guide,1,150,40070,8341,194,All Levels,9.5,Web Development,2016,03
282,866460,Angular 2+ with Typescript - Essential Training,1,195,29348,780,66,Beginner Level,3,Web Development,2016,11
283,712960,"Angular 4 - Concepts, Code and Collective Wisdom",1,50,851,164,75,Intermediate Level,4.5,Web Development,2016,04
284,1247828,Angular 4 (2+) Crash Course for Beginners,1,120,12366,506,120,Beginner Level,9,Web Development,2017,06
285,756150,Angular 4 (formerly Angular 2) - The Complete Guide,1,190,73783,19649,329,All Levels,22,Web Development,2016,02
286,1256136,Angular 4 Development Decoded,1,20,1802,13,8,Intermediate Level,1,Web Development,2017,06
287,1277924,Angular 4 Front To Back,1,40,44,0,68,All Levels,8.5,Web Development,2017,07
288,929130,Angular 4: From Theory to Practice & FREE E-Book,1,200,4375,622,129,Intermediate Level,15.5,Web Development,2016,11
289,1204590,Angular Advanced MasterClass & FREE E-Book,1,150,228,9,72,Intermediate Level,6.5,Web Development,2017,07
290,965870,Angular and Firebase - Build a Web App with Typescript,1,150,1966,359,65,All Levels,5,Web Development,2016,09
291,959604,Angular JS Essentials,1,195,4687,99,24,Beginner Level,4,Web Development,2017,01
292,833398,Angular Masterclass,1,150,4057,359,99,All Levels,6.5,Web Development,2016,05
293,1102962,Angular Material - Quickstart,0,0,3766,135,14,Beginner Level,0.7,Web Development,2017,03
294,1045942,Angular NgRx Store Masterclass - Covers Angular 4,1,150,1399,212,89,Intermediate Level,8.5,Web Development,2017,01
295,1145430,Angular Styling & Animations (for Angular 2 and Angular 4),1,120,4138,307,107,Intermediate Level,6,Web Development,2017,03
296,1127988,Angular Tutorial For Beginners,0,0,5397,112,36,Beginner Level,2.5,Web Development,2017,02
297,957362,AngularJs :basics for beginners,1,45,1237,16,14,All Levels,1,Web Development,2016,09
298,808622,AngularJS Authentication: Secure Your App with Auth0,0,0,21689,1080,13,All Levels,1,Web Development,2016,04
299,420652,AngularJS Custom Directives with Dan Wahlin,1,75,4128,434,61,All Levels,6,Web Development,2015,02
300,572268,AngularJS For .Net Developers From Scratch,1,50,2494,303,40,Intermediate Level,4.5,Web Development,2016,03
301,412952,AngularJS For ASP.NET MVC Developers,1,50,3011,57,10,Intermediate Level,1,Web Development,2015,02
302,511934,AngularJS For Beginners,0,0,30531,1948,53,All Levels,3,Web Development,2015,06
303,332252,"AngularJS for Beginners, Single-Page Applications Made Easy",1,200,1284,46,30,All Levels,1.5,Web Development,2014,11
304,173888,AngularJS for the Real World - Learn by creating a WebApp,1,115,1407,137,69,All Levels,7,Web Development,2015,09
305,164554,AngularJS JumpStart with Dan Wahlin,1,75,17802,2144,113,All Levels,10,Web Development,2014,03
306,419318,AngularJS Masterclass - Deep Dive & Understand AngularJS,1,100,2912,309,85,All Levels,6,Web Development,2015,03
307,572270,Angularjs-WebApi2-EFCodeFirst Web App On 3-Tier Architecture,1,60,652,48,46,Intermediate Level,6.5,Web Development,2017,01
308,837798,✔️ Illustrator CC : Be a Graphic Designer in Illustrator CC,1,25,1456,62,77,All Levels,6.5,Graphic Design,2016,07
309,472592,App Design + Web Design + Photoshop = Combined Course,1,115,1087,6,24,Beginner Level,2,Graphic Design,2015,04
310,364986,Apple Watch Design,1,20,9847,24,35,All Levels,4,Graphic Design,2014,12
311,692176,Apply finance concepts for smart project management,0,0,3465,161,24,Beginner Level,2,Business Finance,2016,02
312,969348,AppML :basics for beginners,1,30,770,0,8,All Levels,0.6,Web Development,2016,09
313,1097486,Apprendre à trader sur le marché du Forex - guide complet,1,140,187,47,38,Beginner Level,3,Business Finance,2017,03
314,871682,Aprenda  a Investir,1,20,34,4,9,All Levels,8,Business Finance,2016,06
315,1178820,Aprenda a Investir no Tesouro Direto Passo a Passo,1,35,62,10,19,All Levels,1,Business Finance,2017,04
316,1021104,Aprenda a Investir seu Dinheiro,1,85,150,28,19,All Levels,2.5,Business Finance,2017,01
317,922828,Aprenda a tocar Pandeiro - Curso Iniciante - Samba/Choro,1,90,85,22,20,Beginner Level,2,Musical Instruments,2016,08
318,865630,Aprenda Cálculo Financeiro de Forma Simples,1,20,76,14,21,All Levels,2,Business Finance,2016,06
319,896742,Aprenda Modelagem 3D com o 123D Design,0,0,334,26,27,Beginner Level,1,Graphic Design,2016,07
320,129274,Aprende a Ganar Dinero en la Bolsa,1,30,112,16,42,All Levels,4,Business Finance,2013,12
321,119276,Aprende a hacer paper trading (simulación) con Ninja Trader,1,25,148,3,15,Beginner Level,1.5,Business Finance,2013,11
322,195196,Aprende a improvisar en la guitarra eléctrica,1,50,3,0,19,All Levels,3,Musical Instruments,2014,05
323,501996,Aprende a invertir practicando,1,35,26,9,42,All Levels,2,Business Finance,2015,05
324,1062144,Aprende a invertir sin capital,1,130,649,37,29,Beginner Level,1.5,Business Finance,2017,05
325,173462,Aprende a invertir y deja que tu dinero trabaje para ti,1,145,789,68,95,All Levels,14,Business Finance,2014,03
326,734280,Aprende a llevar la contabilidad de forma informatizada,1,25,6,1,27,Beginner Level,4.5,Business Finance,2016,02
327,212492,Aprende a tocar blues en el piano y teclado,1,50,10,4,22,All Levels,2.5,Musical Instruments,2014,05
328,217628,Aprende a tocar el acordeón de botones,1,50,22,4,21,All Levels,3.5,Musical Instruments,2014,05
329,1152334,Aprende a tocar el acordeón de botones,1,50,20,6,24,Beginner Level,2,Musical Instruments,2017,05
330,286898,"Aprende a tocar el Acordeón 'de oído y con técnica"",https://www.udemy.com/aprende-a-tocar-el-acordeon-de-oido-y-con-tecnica/,true,25,93,21,34,Beginner Level,4 hours,2014-09-16T19:51:45Z
263432,Aprende los Secretos de la Armónica con HARP&SOUL""",1,75,158,17,59,All Levels,2.5,Musical Instruments,2014,07
331,217540,Aprende a tocar el bajo eléctrico ,1,50,9,0,33,All Levels,3.5,Musical Instruments,2014,05
332,219844,Aprende a tocar el clarinete.  ,1,50,4,0,26,All Levels,3,Musical Instruments,2014,05
333,219878,Aprende a tocar el contrabajo sin complicaciones,1,50,3,1,20,All Levels,3,Musical Instruments,2014,05
334,204014,Aprende a tocar el piano desde cero,1,50,4,0,16,All Levels,4,Musical Instruments,2014,04
335,217320,Aprende a tocar el saxofón como siempre has querido,1,20,8,1,26,All Levels,3.5,Musical Instruments,2014,05
336,211780,Aprende a tocar el teclado como los expertos,1,50,11,1,37,All Levels,2.5,Musical Instruments,2014,05
337,218540,Aprende a tocar el violín desde cero,1,50,17,1,22,All Levels,2.5,Musical Instruments,2014,05
338,219756,Aprende a tocar flauta transversal sin complicaciones,1,50,6,2,23,All Levels,3,Musical Instruments,2014,05
339,147104,Aprende a tocar Guitarra RAPIDO y FACIL con Guitarsimple,1,40,57,7,16,Beginner Level,4,Musical Instruments,2014,01
340,211026,Aprende a tocar Jazz y Ritmos Latinos en la guitarra,1,50,6,0,17,All Levels,3,Musical Instruments,2014,05
341,214218,"Aprende a tocar jazz, salsa y blues en el piano",1,20,5,0,23,All Levels,3,Musical Instruments,2014,05
342,218856,Aprende a tocar la flauta dulce de forma sencilla y gradual,1,50,5,0,23,All Levels,3,Musical Instruments,2014,05
343,34332,Aprende a tocar la guitarra,1,50,7,1,25,All Levels,1.5,Musical Instruments,2013,02
344,207408,Aprende a tocar la guitarra acústica como un profesional,1,50,11,0,27,All Levels,3,Musical Instruments,2014,05
345,207304,Aprende a tocar la guitarra eléctrica,1,50,3,0,39,All Levels,5.5,Musical Instruments,2014,04
346,218596,Aprende a tocar la trompeta,1,50,6,2,30,All Levels,3,Musical Instruments,2014,05
347,1243162,Aprende a tocar las escalas en el acordeón de botones.,1,20,2,0,21,Beginner Level,1,Musical Instruments,2017,06
348,208126,Aprende a tocar los mejores solos en la guitarra eléctrica,1,30,5,1,16,All Levels,2,Musical Instruments,2014,05
349,214770,Aprende a tocar Música Cristiana en el piano y teclado,1,20,17,3,13,All Levels,1,Musical Instruments,2014,05
350,214828,"Aprende a tocar percusiones: congas, bongós, maracas y más",1,50,14,2,71,All Levels,3.5,Musical Instruments,2014,05
351,214794,Aprende a tocar ritmo pop en el piano y teclado,1,20,10,1,9,All Levels,0.7,Musical Instruments,2014,05
352,212520,Aprende a tocar ritmos latinos en el teclado,1,50,7,0,31,All Levels,3.5,Musical Instruments,2014,05
353,13216,Aprende a Tocar Teclado - Piano,1,35,119,8,52,All Levels,3.5,Musical Instruments,2012,01
354,1226332,Aprende a utilizar Canva,1,20,677,45,11,Beginner Level,0.7,Graphic Design,2017,05
355,32033,Aprende batería con el nuevo método IDT,1,20,335,32,25,All Levels,2,Musical Instruments,2012,12
356,218658,Aprende cómo tocar el Bajo Sexto,1,50,10,2,17,All Levels,3,Musical Instruments,2014,05
357,645890,Aprende desde cero a operar el mercado de divisas FOREX,1,90,16,4,24,All Levels,4,Business Finance,2015,10
358,211714,Aprende diferentes ritmos con la guitarra rítmica,1,20,10,1,12,All Levels,1,Musical Instruments,2014,05
359,733922,Aprende el acordeón de oído y con técnica –Nivel Intermedio–,1,25,38,7,51,Intermediate Level,4.5,Musical Instruments,2016,02
360,782460,Aprende escalas y arpegios  Vol. I: Modo mayor,1,50,85,2,30,Beginner Level,1.5,Musical Instruments,2016,03
361,1223310,Aprende escalas y arpegios Vol.2 : Modo menor,1,50,62,1,49,All Levels,2.5,Musical Instruments,2017,05
362,586914,Aprende Photoshop con Ejercicios Prácticos.,1,20,3,0,46,All Levels,4,Graphic Design,2015,12
363,211052,Aprende todos los secretos de la guitarra flamenca,1,50,13,2,23,All Levels,3.5,Musical Instruments,2014,05
364,212438,Aprende todos los secretos de la salsa para piano,1,50,7,0,17,All Levels,3,Musical Instruments,2014,05
365,213984,Aprender a tocar la batería sin salir de casa,1,50,10,0,23,All Levels,4,Musical Instruments,2014,05
366,829616,Aprendiendo Piano: Ejercicios de calentamiento,0,0,1876,109,11,Beginner Level,0.6,Musical Instruments,2016,04
367,631444,Aprendiendo piano: Lectura de piezas clásicas Vol.I,1,50,211,12,30,Beginner Level,1.5,Musical Instruments,2015,10
368,888852,Aprendiendo piano: Lectura de piezas clásicas Vol.II,1,40,113,4,18,Beginner Level,1.5,Musical Instruments,2016,06
369,646918,Aprendiendo Piano: Tocando piezas populares Vol.I,1,100,122,3,59,Beginner Level,3.5,Musical Instruments,2015,11
370,782458,Aprendiendo Piano: Tocando piezas populares Vol.II,1,100,72,2,24,Beginner Level,1.5,Musical Instruments,2016,03
371,1240730,Architectural Drawing For Creatives,1,195,5,0,156,All Levels,24,Graphic Design,2017,06
372,1173716,Arpeggios for Guitar made Easy! Dominate the Fretboard,1,65,26,5,23,All Levels,3,Musical Instruments,2017,05
373,971022,ASP :basics for beginners,1,35,764,7,8,All Levels,1,Web Development,2016,09
374,997750,ASP NET CORE - ANGULAR 2 E-Commerce App,1,200,897,129,171,All Levels,13,Web Development,2017,01
375,1127048,ASP.NET C# - Enterprise Web Systems From Novice to Expert,1,20,604,8,43,All Levels,3.5,Web Development,2017,04
376,1183094,"ASP.NET Core MVC, Quick and Practical",1,20,387,5,30,Intermediate Level,2.5,Web Development,2017,04
377,1035923,ASP.NET MVC 5 Project - CMS and Shopping Cart with Paypal,1,30,550,97,70,All Levels,9,Web Development,2016,12
378,1097778,ASP.NET MVC 5 Project - Facebook Clone,1,30,210,19,41,All Levels,5,Web Development,2017,02
379,309820,ASP.Net MVC Quick Start,0,0,15092,1234,65,Intermediate Level,5.5,Web Development,2016,08
380,876544,ASP.NET Web API 2 Hands-On,1,20,2660,276,16,All Levels,1.5,Web Development,2016,06
381,577198,Asset Protection Using Offshore Companies,1,20,480,3,21,All Levels,1,Business Finance,2015,08
382,421054,Auditing Basics (Professional Course Level),1,25,3771,10,35,All Levels,2.5,Business Finance,2015,02
383,1246252,Aula de Photoshop - Aprenda como recortar imagens,1,65,15,1,14,Beginner Level,2,Graphic Design,2017,07
384,1249378,AutoCAD Course - Learn Online AutoCAD in Urdu Hindi,0,0,105,2,22,All Levels,2,Graphic Design,2017,06
385,793246,Autodesk Inventor 2016 : Complete Guide ,1,20,23,4,83,Beginner Level,7.5,Graphic Design,2016,03
386,284076,Automate Web Development With Gulp JS,1,20,2784,425,29,All Levels,3.5,Web Development,2014,08
387,213154,Automate Your Finances,1,20,690,17,21,Beginner Level,1,Business Finance,2014,05
388,627706,Awaken the Accountant in You | Master the Accounting Basics,1,35,1135,10,16,Beginner Level,1.5,Business Finance,2015,11
389,519212,Awesome Lead Guitar 1,1,25,60,6,38,Beginner Level,4.5,Musical Instruments,2015,12
390,1241254,AWS Serverless APIs & Apps - A Complete Introduction,1,145,2145,166,136,All Levels,8,Web Development,2017,06
391,840300,B Com Accountancy I (Paper ECO 02 IGNOU),1,50,2946,6,284,All Levels,31.5,Business Finance,2016,05
392,12214,Back 2 The Basics,1,50,265,23,65,All Levels,3,Musical Instruments,2013,07
393,450246,Back In Black the AC/DC Classic Rock Track,1,20,13,1,72,Intermediate Level,2,Musical Instruments,2015,04
